,FTR,HTP,ATP,HM1,HM2,HM3,AM1,AM2,AM3,HTGD,ATGD,DiffFormPts,DiffLP
4383,A,0.7142857142857143,1.1428571428571428,D,L,L,W,L,L,-0.8571428571428571,-0.38095238095238093,-0.09523809523809523,8.0
4384,A,0.7142857142857143,1.9523809523809523,W,L,L,D,W,W,-1.0476190476190477,1.0476190476190477,-0.19047619047619047,10.0
4385,H,2.0,1.380952380952381,W,W,W,W,W,L,1.1904761904761905,0.19047619047619047,0.14285714285714285,-11.0
4386,D,1.0476190476190477,0.9047619047619048,L,L,D,D,L,L,-0.6190476190476191,-0.23809523809523808,0.0,-5.0
4387,H,1.0476190476190477,0.7619047619047619,L,L,W,L,L,D,-0.5714285714285714,-0.3333333333333333,0.09523809523809523,-8.0
4388,H,1.4285714285714286,2.0,W,D,W,W,L,W,0.23809523809523808,0.9047619047619048,0.047619047619047616,7.0
4389,D,1.8571428571428572,2.0952380952380953,W,W,W,D,W,W,0.5714285714285714,1.1904761904761905,0.09523809523809523,-3.0
4390,D,1.1363636363636365,1.0454545454545454,L,D,W,D,L,L,-0.3181818181818182,-0.5909090909090909,0.13636363636363635,3.0
4391,A,0.7272727272727273,1.5,L,L,L,W,W,D,-0.45454545454545453,0.4090909090909091,-0.3181818181818182,4.0
4392,A,2.0454545454545454,0.6818181818181818,D,D,W,L,W,L,1.1363636363636365,-1.1818181818181819,0.09090909090909091,-4.0
4393,D,1.9090909090909092,2.0454545454545454,L,W,L,W,W,W,0.6818181818181818,1.3181818181818181,-0.2727272727272727,1.0
4394,A,0.9090909090909091,1.1363636363636365,D,D,L,W,L,L,-0.22727272727272727,-0.4090909090909091,-0.045454545454545456,11.0
4395,D,1.2272727272727273,1.8181818181818181,W,W,L,D,W,W,-0.2727272727272727,0.5454545454545454,-0.045454545454545456,4.0
4396,H,1.3181818181818181,0.6818181818181818,L,W,W,L,D,L,0.0,-0.9090909090909091,0.22727272727272727,-3.0
4397,H,2.0,1.1818181818181819,W,D,W,W,L,W,1.1818181818181819,-0.36363636363636365,0.045454545454545456,-16.0
4398,H,2.3636363636363638,0.7272727272727273,W,L,W,W,L,D,1.3636363636363635,-1.1363636363636365,0.09090909090909091,-8.0
4399,H,1.0909090909090908,0.9545454545454546,L,L,L,L,D,W,-0.3181818181818182,-0.45454545454545453,-0.18181818181818182,5.0
4400,A,2.0434782608695654,1.0434782608695652,W,W,D,D,D,L,1.173913043478261,-0.5652173913043478,0.21739130434782608,-11.0
4401,A,1.1304347826086956,0.6956521739130435,D,L,D,L,L,L,-0.30434782608695654,-0.4782608695652174,0.08695652173913043,1.0
4402,H,1.1304347826086956,0.9130434782608695,L,W,L,L,L,D,-0.391304347826087,-0.5652173913043478,0.08695652173913043,17.0
4403,D,1.9565217391304348,2.391304347826087,L,D,D,W,W,L,1.0434782608695652,1.391304347826087,-0.17391304347826086,-2.0
4404,D,0.8695652173913043,1.391304347826087,L,D,D,W,L,W,-0.30434782608695654,0.08695652173913043,-0.17391304347826086,4.0
4405,D,0.6521739130434783,2.0,L,L,D,D,W,W,-0.9565217391304348,1.2608695652173914,-0.2608695652173913,14.0
4406,H,0.782608695652174,1.173913043478261,W,L,W,W,L,L,-1.0869565217391304,-0.17391304347826086,0.13043478260869565,6.0
4407,D,1.7826086956521738,0.6956521739130435,D,D,W,L,W,L,0.5217391304347826,-1.173913043478261,0.08695652173913043,-13.0
4408,D,1.2173913043478262,1.565217391304348,D,W,W,W,W,W,-0.2608695652173913,0.43478260869565216,-0.08695652173913043,-2.0
4409,A,1.2173913043478262,1.8695652173913044,W,W,L,D,L,W,-0.30434782608695654,0.6521739130434783,0.08695652173913043,3.0
4410,H,2.3333333333333335,1.9583333333333333,D,W,W,L,W,W,1.3333333333333333,1.0833333333333333,0.041666666666666664,8.0
4411,A,0.7916666666666666,0.6666666666666666,W,L,L,D,L,L,-0.375,-0.9166666666666666,0.08333333333333333,-2.0
4412,H,1.5416666666666667,1.0833333333333333,D,W,W,L,D,L,0.4166666666666667,-0.375,0.25,-5.0
4413,H,0.7083333333333334,1.9166666666666667,D,L,W,D,L,D,-1.125,1.0,0.08333333333333333,10.0
4414,A,1.125,1.1666666666666667,L,W,L,L,W,W,-0.20833333333333334,-0.4583333333333333,-0.125,-1.0
4415,H,1.9583333333333333,0.875,D,D,W,D,L,D,1.2083333333333333,-0.2916666666666667,0.125,-15.0
4416,H,1.125,1.2083333333333333,W,D,D,W,L,W,-0.5,-0.3333333333333333,-0.041666666666666664,-5.0
4417,H,1.375,1.2083333333333333,D,W,L,D,D,W,0.08333333333333333,-0.25,-0.041666666666666664,5.0
4418,A,0.875,1.75,L,L,L,D,D,D,-0.5833333333333334,0.5,-0.125,-4.0
4419,H,1.9166666666666667,0.875,W,D,L,W,W,L,0.7916666666666666,-1.0,-0.08333333333333333,-8.0
4420,H,1.88,0.8,L,L,W,W,D,L,0.96,-1.0,-0.04,-16.0
4421,H,1.84,2.0,L,D,L,W,D,D,0.88,1.2,-0.16,5.0
4422,H,1.8,1.2,W,D,D,W,W,D,0.6,-0.44,-0.08,-8.0
4423,D,0.84,1.6,L,D,L,W,D,W,-0.32,0.52,-0.24,7.0
4424,H,1.16,0.76,L,D,D,L,W,L,-0.28,-0.52,-0.04,-6.0
4425,A,0.76,1.08,W,D,L,L,L,W,-0.72,-0.28,0.04,11.0
4426,D,1.24,1.44,W,L,W,W,D,W,-0.36,0.12,-0.04,-7.0
4427,D,1.16,2.36,L,W,L,W,D,W,-0.36,1.36,-0.16,8.0
4428,H,0.84,0.84,L,W,W,L,L,L,-1.0,-0.68,0.24,11.0
4429,A,1.04,1.96,L,L,D,W,W,D,-0.48,0.8,-0.24,12.0
4430,H,2.3076923076923075,0.9230769230769231,D,W,D,W,L,W,1.3076923076923077,-0.8846153846153846,-0.038461538461538464,-2.0
4431,H,0.7307692307692307,0.8461538461538461,L,L,W,D,L,D,-0.5384615384615384,-0.3076923076923077,0.038461538461538464,-3.0
4432,H,1.5769230769230769,0.7307692307692307,D,W,D,L,W,D,0.5,-0.8461538461538461,0.038461538461538464,-6.0
4433,D,0.7692307692307693,1.1538461538461537,L,W,D,D,L,W,-1.0384615384615385,-0.34615384615384615,0.0,0.0
4434,D,1.1538461538461537,1.2307692307692308,L,W,W,D,W,L,-0.5,-0.34615384615384615,0.07692307692307693,6.0
4435,H,1.4230769230769231,1.0,D,W,D,L,L,L,0.11538461538461539,-0.5384615384615384,0.19230769230769232,-2.0
4436,H,1.9230769230769231,1.2307692307692308,L,W,D,W,L,D,1.0769230769230769,-0.23076923076923078,0.0,-6.0
4437,H,0.8076923076923077,1.8846153846153846,L,L,L,W,L,D,-0.7307692307692307,0.9230769230769231,-0.15384615384615385,-7.0
4438,H,0.8076923076923077,0.7692307692307693,L,L,L,L,W,D,-0.7307692307692307,-1.0384615384615385,-0.15384615384615385,-17.0
4439,H,1.8846153846153846,1.9230769230769231,W,L,D,W,L,L,0.9230769230769231,1.0,0.038461538461538464,6.0
4440,D,1.8148148148148149,0.9629629629629629,D,W,W,L,L,L,0.6296296296296297,-0.5555555555555556,0.25925925925925924,-11.0
4441,H,1.1851851851851851,0.8148148148148148,L,W,L,L,D,L,-0.37037037037037035,-0.3333333333333333,0.07407407407407407,-9.0
4442,H,0.8888888888888888,1.1481481481481481,L,W,L,D,D,L,-0.9259259259259259,-0.3333333333333333,0.037037037037037035,-6.0
4443,A,1.1481481481481481,1.2222222222222223,D,L,W,W,W,L,-0.48148148148148145,-0.07407407407407407,-0.07407407407407407,7.0
4444,A,1.4814814814814814,0.8148148148148148,W,D,W,W,L,L,0.14814814814814814,-0.48148148148148145,0.14814814814814814,-1.0
4445,A,0.7037037037037037,2.037037037037037,L,L,W,W,W,W,-0.8888888888888888,0.8888888888888888,-0.2222222222222222,13.0
4446,H,1.962962962962963,1.6296296296296295,W,L,W,W,D,W,1.1851851851851851,0.5555555555555556,-0.037037037037037035,-8.0
4447,A,1.2222222222222223,2.3333333333333335,D,D,W,W,D,W,-0.3333333333333333,1.3333333333333333,-0.07407407407407407,-3.0
4448,D,2.037037037037037,1.1851851851851851,W,W,W,L,W,L,0.8888888888888888,-0.37037037037037035,0.2222222222222222,-5.0
4449,H,0.9629629629629629,1.2222222222222223,L,L,L,D,D,W,-0.5555555555555556,-0.3333333333333333,-0.18518518518518517,9.0
4450,H,1.5714285714285714,1.4285714285714286,L,W,D,L,W,D,0.5,0.07142857142857142,0.0,-3.0
4451,H,0.75,0.9642857142857143,L,D,L,W,L,W,-1.0357142857142858,-0.8571428571428571,-0.17857142857142858,6.0
4452,H,1.8571428571428572,1.1071428571428572,W,L,W,L,D,D,0.8571428571428571,-0.35714285714285715,0.14285714285714285,-10.0
4453,H,0.9642857142857143,0.9642857142857143,D,L,L,W,L,W,-0.5357142857142857,-0.8571428571428571,-0.17857142857142858,4.0
4454,H,0.8928571428571429,1.1071428571428572,W,W,L,L,D,L,-0.39285714285714285,-0.5,0.17857142857142858,2.0
4455,H,1.5714285714285714,0.75,L,W,D,L,D,L,0.5,-1.0357142857142858,0.10714285714285714,-7.0
4456,A,1.25,2.357142857142857,W,L,W,W,W,D,-0.2857142857142857,1.3214285714285714,-0.03571428571428571,-1.0
4457,D,0.6785714285714286,1.1071428571428572,L,L,L,L,D,D,-0.9285714285714286,-0.35714285714285715,-0.07142857142857142,-1.0
4458,H,1.4285714285714286,1.7857142857142858,L,W,D,L,L,W,0.07142857142857142,0.7857142857142857,0.03571428571428571,12.0
4459,A,1.1785714285714286,0.9642857142857143,L,D,D,W,W,L,-0.35714285714285715,-0.5357142857142857,-0.14285714285714285,6.0
4460,D,1.9655172413793103,1.896551724137931,D,D,W,W,W,L,0.8275862068965517,0.8620689655172413,-0.034482758620689655,-4.0
4461,A,0.7586206896551724,1.8275862068965518,L,L,L,D,W,D,-0.4482758620689655,0.6551724137931034,-0.1724137931034483,13.0
4462,H,2.0344827586206895,1.1724137931034482,W,W,W,D,L,W,1.1724137931034482,-0.10344827586206896,0.1724137931034483,-3.0
4463,A,1.0689655172413792,2.0344827586206895,L,L,D,W,W,W,-0.3793103448275862,1.1724137931034482,-0.27586206896551724,15.0
4464,A,2.3793103448275863,0.9655172413793104,W,W,W,W,W,W,1.3103448275862069,-0.3448275862068966,0.0,-5.0
4465,H,0.8275862068965517,1.1379310344827587,W,L,D,L,L,D,-0.9655172413793104,-0.3793103448275862,0.10344827586206896,11.0
4466,H,1.0344827586206897,1.2413793103448276,W,W,W,D,W,L,-0.4827586206896552,-0.27586206896551724,0.1724137931034483,-8.0
4467,H,1.896551724137931,1.6206896551724137,W,W,L,W,L,W,0.8620689655172413,0.5862068965517241,0.0,-3.0
4468,D,1.8275862068965518,1.3793103448275863,D,W,D,L,L,W,0.6551724137931034,-0.034482758620689655,0.06896551724137931,-9.0
4469,D,1.1724137931034482,1.0344827586206897,D,L,W,W,D,L,-0.10344827586206896,-0.4827586206896552,0.0,-10.0
4470,H,1.1333333333333333,0.6666666666666666,W,L,L,L,D,L,-0.4666666666666667,-0.9,0.06666666666666667,-4.0
4471,D,1.8,1.9333333333333333,W,D,L,D,D,D,0.8333333333333334,0.8,0.03333333333333333,-2.0
4472,D,0.9,0.7666666666666667,L,L,W,D,L,L,-0.9,-0.43333333333333335,0.06666666666666667,-6.0
4473,H,1.0666666666666667,1.2,D,L,L,L,D,W,-0.36666666666666664,-0.3,-0.1,9.0
4474,H,1.1,0.6666666666666666,W,W,W,L,D,L,-0.4,-0.9,0.26666666666666666,-16.0
4475,D,1.8,1.6666666666666667,D,D,W,W,W,L,0.6333333333333333,0.7,-0.03333333333333333,-6.0
4476,H,1.1333333333333333,1.4333333333333333,W,L,L,W,L,L,-0.4666666666666667,0.03333333333333333,0.0,-1.0
4477,H,1.8,1.1,W,D,L,L,L,L,0.8333333333333334,-0.4,0.13333333333333333,-5.0
4478,H,2.3,1.9333333333333333,L,W,W,D,D,D,1.2333333333333334,0.8,0.1,6.0
4479,H,0.8,0.7666666666666667,L,W,L,D,L,L,-1.0666666666666667,-0.43333333333333335,0.06666666666666667,0.0
4480,D,1.903225806451613,1.096774193548387,W,D,W,D,W,W,0.8709677419354839,-0.3870967741935484,0.0,-8.0
4481,H,1.2903225806451613,1.0,W,W,D,L,W,W,0.0,-0.3548387096774194,0.03225806451612903,-9.0
4482,A,0.9032258064516129,2.096774193548387,D,L,L,W,W,W,-0.8709677419354839,1.2258064516129032,-0.25806451612903225,9.0
4483,A,1.096774193548387,2.3225806451612905,D,W,W,W,L,W,-0.3870967741935484,1.2258064516129032,0.03225806451612903,6.0
4484,H,1.8709677419354838,0.8709677419354839,L,D,D,W,L,W,0.7419354838709677,-1.0,-0.12903225806451613,-14.0
4485,D,0.7419354838709677,1.032258064516129,L,D,L,L,D,L,-0.4838709677419355,-0.41935483870967744,0.0,0.0
4486,A,1.1612903225806452,1.903225806451613,L,L,D,W,D,W,-0.3548387096774194,0.8709677419354839,-0.1935483870967742,1.0
4487,H,2.096774193548387,1.1935483870967742,W,W,W,W,W,L,1.2258064516129032,-0.3870967741935484,0.0967741935483871,-10.0
4488,A,1.4193548387096775,1.2903225806451613,D,W,L,W,W,D,0.03225806451612903,0.0,-0.0967741935483871,8.0
4489,H,1.064516129032258,0.9032258064516129,L,L,L,D,L,L,-0.41935483870967744,-0.8709677419354839,-0.03225806451612903,-5.0
4490,H,1.59375,1.125,D,L,W,L,W,W,0.59375,-0.375,-0.0625,10.0
4491,A,0.625,1.875,L,L,L,W,W,D,-1.0,0.75,-0.21875,12.0
4492,H,1.0625,1.78125,W,L,W,W,L,W,-0.25,0.71875,0.0,13.0
4493,D,1.0625,1.125,W,L,W,L,W,W,-0.25,-0.375,0.0,14.0
4494,H,1.59375,1.09375,D,L,W,W,L,D,0.59375,-0.375,0.0,-7.0
4495,A,1.25,1.90625,L,W,W,W,L,D,-0.09375,0.78125,0.0625,2.0
4496,H,1.125,0.9375,L,L,L,W,W,L,-0.375,-0.90625,-0.1875,-9.0
4497,D,0.625,1.03125,L,L,L,L,L,L,-1.0,-0.5,0.0,10.0
4498,H,2.125,1.09375,W,W,W,D,D,W,1.3125,-0.375,0.125,-13.0
4499,H,1.15625,0.875,L,W,W,L,D,L,-0.5,-0.90625,0.15625,1.0
4500,H,1.9090909090909092,2.272727272727273,W,W,W,L,W,W,0.7878787878787878,1.1515151515151516,0.09090909090909091,-5.0
4501,A,1.3333333333333333,1.9090909090909092,L,L,D,W,D,W,-0.06060606060606061,0.8484848484848485,-0.18181818181818182,6.0
4502,A,0.7272727272727273,1.8181818181818181,L,D,L,W,W,L,-0.48484848484848486,0.7272727272727273,-0.15151515151515152,16.0
4503,H,1.0606060606060606,0.7272727272727273,L,D,D,L,D,L,-0.42424242424242425,-0.48484848484848486,0.030303030303030304,-2.0
4504,H,0.9090909090909091,1.2121212121212122,L,W,W,W,L,W,-0.9393939393939394,-0.45454545454545453,0.0,5.0
4505,H,0.8484848484848485,1.0909090909090908,L,L,D,L,L,L,-0.9090909090909091,-0.3939393939393939,0.030303030303030304,3.0
4506,D,1.0909090909090908,1.6363636363636365,W,L,L,W,D,L,-0.45454545454545453,0.6363636363636364,-0.030303030303030304,-4.0
4507,A,1.0909090909090908,1.9090909090909092,D,W,L,W,W,W,-0.36363636363636365,0.7878787878787878,-0.15151515151515152,13.0
4508,A,1.9090909090909092,1.0606060606060606,W,D,W,D,W,L,0.8484848484848485,-0.24242424242424243,0.09090909090909091,-7.0
4509,H,2.272727272727273,1.2121212121212122,L,W,W,L,L,W,1.1515151515151516,-0.15151515151515152,0.09090909090909091,4.0
4510,H,1.7647058823529411,1.088235294117647,L,W,W,L,D,L,0.6470588235294118,-0.38235294117647056,0.14705882352941177,1.0
4511,A,1.1176470588235294,2.176470588235294,W,D,W,W,W,W,-0.20588235294117646,1.3823529411764706,-0.058823529411764705,12.0
4512,H,0.7058823529411765,0.6176470588235294,L,L,D,L,D,L,-0.5882352941176471,-0.9705882352941176,0.0,1.0
4513,D,1.911764705882353,1.8823529411764706,D,W,W,D,W,W,0.8235294117647058,0.7647058823529411,0.0,-1.0
4514,A,1.1176470588235294,1.0588235294117647,W,D,W,L,D,W,-0.20588235294117646,-0.4117647058823529,0.08823529411764706,-3.0
4515,D,1.2058823529411764,0.8823529411764706,D,L,L,L,L,W,-0.14705882352941177,-0.9705882352941176,-0.058823529411764705,-12.0
4516,D,1.1470588235294117,1.088235294117647,W,L,L,D,W,L,-0.3235294117647059,-0.4411764705882353,-0.029411764705882353,2.0
4517,A,0.6176470588235294,1.0294117647058822,L,D,L,L,L,D,-0.9705882352941176,-0.5294117647058824,0.0,1.0
4518,A,1.2941176470588236,1.088235294117647,L,L,L,L,D,L,-0.08823529411764706,-0.38235294117647056,-0.029411764705882353,13.0
4519,A,1.6764705882352942,2.2941176470588234,W,W,D,W,L,W,0.6764705882352942,1.1764705882352942,0.029411764705882353,1.0
4520,D,1.8571428571428572,0.8857142857142857,D,D,W,W,L,L,0.7428571428571429,-0.8285714285714286,0.05714285714285714,-7.0
4521,D,0.7714285714285715,1.8857142857142857,W,L,L,D,D,W,-0.5428571428571428,0.8,-0.05714285714285714,14.0
4522,H,2.2,1.8,W,W,W,W,L,W,1.4,0.6857142857142857,0.08571428571428572,1.0
4523,A,1.1428571428571428,1.8857142857142857,L,L,W,L,W,W,-0.5142857142857142,0.8,-0.08571428571428572,5.0
4524,H,1.0857142857142856,2.2,D,D,W,W,W,W,-0.42857142857142855,1.4,-0.11428571428571428,4.0
4525,D,1.0857142857142856,1.1142857142857143,W,L,L,L,W,L,-0.4,-0.37142857142857144,0.0,7.0
4526,D,1.0285714285714285,1.2571428571428571,L,L,D,L,L,L,-0.45714285714285713,-0.11428571428571428,0.02857142857142857,4.0
4527,A,0.9428571428571428,0.6,W,L,L,L,L,D,-0.8857142857142857,-0.9714285714285714,0.05714285714285714,1.0
4528,H,1.1428571428571428,1.1428571428571428,W,L,D,L,L,W,-0.34285714285714286,-0.5142857142857142,0.02857142857142857,-12.0
4529,H,1.8857142857142857,1.0857142857142856,D,D,W,L,W,D,0.8,-0.22857142857142856,0.02857142857142857,-11.0
4530,H,0.8888888888888888,1.6111111111111112,D,W,L,L,D,W,-0.8055555555555556,0.5555555555555556,0.0,1.0
4531,H,1.8333333333333333,1.8055555555555556,W,W,L,L,D,D,0.7222222222222222,0.6666666666666666,0.1111111111111111,-3.0
4532,D,1.9166666666666667,1.1666666666666667,W,L,W,L,D,D,0.8055555555555556,-0.19444444444444445,0.1111111111111111,2.0
4533,H,2.3333333333333335,0.7777777777777778,W,W,W,D,W,L,1.2777777777777777,-0.5277777777777778,0.1388888888888889,-8.0
4534,A,1.1666666666666667,1.8333333333333333,L,D,D,W,W,L,-0.19444444444444445,0.7222222222222222,-0.1111111111111111,4.0
4535,H,1.6111111111111112,1.1111111111111112,L,D,W,L,L,L,0.5555555555555556,-0.5833333333333334,0.1111111111111111,-2.0
4536,A,1.25,2.3333333333333335,D,L,L,W,W,W,-0.1111111111111111,1.2777777777777777,-0.2222222222222222,4.0
4537,H,1.1388888888888888,1.0833333333333333,W,W,L,W,L,L,-0.3611111111111111,-0.3888888888888889,0.08333333333333333,-2.0
4538,H,1.9166666666666667,1.1944444444444444,W,D,D,W,W,L,0.9166666666666666,-0.25,-0.027777777777777776,3.0
4539,A,0.7777777777777778,1.1666666666666667,D,W,L,L,D,D,-0.5277777777777778,-0.19444444444444445,0.05555555555555555,12.0
4540,A,1.1081081081081081,1.864864864864865,D,D,L,W,W,W,-0.35135135135135137,0.7837837837837838,-0.1891891891891892,7.0
4541,A,0.6486486486486487,0.9459459459459459,L,W,L,W,D,W,-0.918918918918919,-0.7567567567567568,-0.10810810810810811,5.0
4542,H,1.027027027027027,0.918918918918919,L,L,L,L,D,W,-0.40540540540540543,-0.8918918918918919,-0.10810810810810811,-3.0
4543,H,2.1621621621621623,1.7567567567567568,W,L,W,L,L,D,1.3243243243243243,0.6216216216216216,0.13513513513513514,-2.0
4544,A,1.135135135135135,1.8918918918918919,W,D,D,D,W,L,-0.3783783783783784,0.7837837837837838,0.02702702702702703,-1.0
4545,H,2.3513513513513513,1.0810810810810811,W,W,W,L,L,L,1.2702702702702702,-0.5945945945945946,0.24324324324324326,-3.0
4546,H,1.864864864864865,0.6486486486486487,W,W,W,L,W,L,0.7837837837837838,-0.918918918918919,0.16216216216216217,-15.0
4547,H,1.945945945945946,1.2162162162162162,W,W,D,L,D,L,0.918918918918919,-0.13513513513513514,0.16216216216216217,-10.0
4548,D,1.2162162162162162,1.7567567567567568,W,L,D,L,L,D,-0.16216216216216217,0.6216216216216216,0.08108108108108109,1.0
4549,A,1.162162162162162,2.1621621621621623,L,W,W,W,L,W,-0.2702702702702703,1.3243243243243243,0.0,-2.0
4550,H,1.894736842105263,1.605263157894737,W,W,W,W,L,L,0.8157894736842105,0.5263157894736842,0.15789473684210525,-9.0
4551,A,1.0526315789473684,1.105263157894737,L,D,W,L,W,D,-0.39473684210526316,-0.47368421052631576,0.0,11.0
4552,H,2.3684210526315788,0.631578947368421,W,W,W,L,L,W,1.263157894736842,-0.9473684210526315,0.15789473684210525,-7.0
4553,A,0.8947368421052632,2.1842105263157894,L,L,D,W,W,L,-0.9736842105263158,1.4210526315789473,-0.13157894736842105,15.0
4554,D,1.131578947368421,1.1842105263157894,L,L,W,W,D,W,-0.39473684210526316,-0.3157894736842105,-0.10526315789473684,-15.0
4555,H,1.9210526315789473,0.7368421052631579,W,D,W,L,L,D,0.868421052631579,-0.6052631578947368,0.15789473684210525,-10.0
4556,H,1.736842105263158,1.0789473684210527,D,L,L,W,L,L,0.6052631578947368,-0.2894736842105263,-0.05263157894736842,-10.0
4557,A,1.2105263157894737,1.0789473684210527,D,W,L,L,D,D,-0.15789473684210525,-0.42105263157894735,0.05263157894736842,-3.0
4558,H,1.0,1.1842105263157894,W,W,D,L,L,D,-0.6842105263157895,-0.18421052631578946,0.15789473684210525,-2.0
4559,A,1.0526315789473684,1.9736842105263157,L,L,L,W,W,W,-0.6052631578947368,0.9473684210526315,-0.23684210526315788,9.0
4560,H,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0.0,-3.0
4561,A,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0.0,14.0
4562,A,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0.0,-2.0
4563,A,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0.0,-5.0
4564,H,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0.0,-11.0
4565,D,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0.0,-1.0
4566,D,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0.0,10.0
4567,H,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0.0,8.0
4568,H,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0.0,-11.0
4569,A,0.0,0.0,M,M,M,M,M,M,0.0,0.0,0.0,7.0
4570,A,0.0,0.5,L,M,M,D,M,M,-0.5,0.0,-0.5,-2.0
4571,A,1.5,1.5,W,M,M,W,M,M,0.5,0.5,0.0,-13.0
4572,H,0.0,0.0,L,M,M,L,M,M,-0.5,-1.0,0.0,-6.0
4573,H,0.5,0.0,D,M,M,L,M,M,0.0,-1.5,0.5,-7.0
4574,H,0.5,0.0,D,M,M,L,M,M,0.0,-2.0,0.5,4.0
4575,H,0.0,1.5,L,M,M,W,M,M,-0.5,0.5,-1.5,13.0
4576,A,0.5,1.5,D,M,M,W,M,M,0.0,2.0,-1.0,16.0
4577,H,1.5,0.0,W,M,M,L,M,M,1.5,-1.0,1.5,6.0
4578,A,1.5,0.0,W,M,M,L,M,M,1.0,-0.5,1.5,-2.0
4579,D,1.5,1.5,W,M,M,W,M,M,1.0,0.5,0.0,-7.0
4580,A,0.0,1.3333333333333333,L,L,M,D,W,M,-1.0,0.6666666666666666,-1.3333333333333333,11.0
4581,A,0.0,0.3333333333333333,L,L,M,L,D,M,-1.3333333333333333,-1.3333333333333333,-0.3333333333333333,-7.0
4582,D,2.0,1.3333333333333333,W,W,M,W,D,M,1.3333333333333333,0.3333333333333333,0.6666666666666666,-1.0
4583,H,2.0,1.0,W,W,M,W,L,M,2.6666666666666665,0.3333333333333333,1.0,-7.0
4584,H,0.0,0.0,L,L,M,L,L,M,-1.0,-1.6666666666666667,0.0,-3.0
4585,D,1.3333333333333333,0.0,W,D,M,L,L,M,0.6666666666666666,-1.3333333333333333,1.3333333333333333,-1.0
4586,H,1.0,1.3333333333333333,W,L,M,D,W,M,0.0,0.3333333333333333,-0.3333333333333333,-3.0
4587,H,1.3333333333333333,1.0,W,D,M,L,W,M,0.3333333333333333,0.0,0.3333333333333333,-2.0
4588,D,1.0,1.0,L,W,M,L,W,M,0.3333333333333333,0.0,0.0,-4.0
4589,D,2.0,1.0,W,W,M,W,L,M,0.6666666666666666,0.0,1.0,1.0
4590,H,0.75,0.0,L,L,W,L,L,L,-1.0,-1.0,0.75,-6.0
4591,H,0.25,1.75,D,L,L,D,W,W,-1.0,0.5,-1.5,-5.0
4592,A,1.0,1.0,L,D,W,D,L,W,-0.25,0.25,0.0,5.0
4593,A,0.75,1.5,L,W,L,W,W,L,-0.25,0.5,-0.75,4.0
4594,H,1.75,1.75,W,D,W,W,W,D,0.75,1.25,0.0,-3.0
4595,A,1.25,1.25,D,W,D,D,W,D,0.25,0.5,0.0,3.0
4596,D,1.0,2.25,D,W,L,W,W,W,0.0,2.5,-1.25,17.0
4597,H,1.0,0.0,D,L,W,L,L,L,0.0,-1.5,1.0,-4.0
4598,A,1.0,0.75,W,L,D,W,L,L,-0.5,0.0,0.25,8.0
4599,H,0.0,1.75,L,L,L,D,W,W,-2.0,1.0,-1.75,-3.0
4600,H,0.0,0.8,L,L,L,W,D,L,-1.4,-0.4,-0.8,-3.0
4601,A,0.0,1.0,L,L,L,L,D,W,-1.4,-0.2,-0.8,-6.0
4602,D,1.4,0.6,L,D,W,L,L,W,0.4,-0.4,0.2,7.0
4603,D,1.4,1.4,L,W,W,W,D,L,0.0,0.2,0.4,-3.0
4604,H,1.2,1.0,W,W,L,D,D,W,0.2,0.0,0.2,-9.0
4605,D,1.4,0.8,W,D,L,L,W,L,0.8,-0.6,0.2,-15.0
4606,A,1.6,2.0,W,D,W,W,W,D,0.8,1.6,0.0,13.0
4607,D,1.4,0.6,L,D,W,W,L,L,0.0,-1.2,0.2,7.0
4608,D,1.8,1.2,W,W,W,W,L,L,0.6,-0.2,1.2,-1.0
4609,H,2.0,0.8,D,W,W,L,L,D,2.0,-0.8,1.2,-6.0
4610,D,1.3333333333333333,1.3333333333333333,D,W,D,D,L,D,0.16666666666666666,0.3333333333333333,0.5,-9.0
4611,H,0.6666666666666666,0.5,L,L,L,W,L,L,-1.3333333333333333,-1.0,-0.5,-4.0
4612,A,0.6666666666666666,1.3333333333333333,D,L,L,D,L,W,-0.3333333333333333,0.0,-0.5,5.0
4613,H,2.1666666666666665,0.0,W,W,W,L,L,L,2.3333333333333335,-1.3333333333333333,1.5,-10.0
4614,A,1.3333333333333333,2.1666666666666665,W,L,D,W,D,W,0.0,2.3333333333333335,-0.5,15.0
4615,A,0.8333333333333334,1.6666666666666667,L,D,D,D,W,W,-0.16666666666666666,0.5,-0.8333333333333334,14.0
4616,A,0.8333333333333334,1.3333333333333333,D,L,W,L,W,D,-0.5,-0.3333333333333333,0.0,4.0
4617,A,0.6666666666666666,1.3333333333333333,D,W,L,D,W,D,-1.0,0.6666666666666666,-0.16666666666666666,10.0
4618,H,0.6666666666666666,1.5,L,W,D,W,W,W,-0.5,0.3333333333333333,-0.8333333333333334,5.0
4619,H,1.1666666666666667,1.3333333333333333,D,W,L,D,L,D,-0.16666666666666666,0.0,0.3333333333333333,-14.0
